fc(mm),beta(-),lp(-),alpha(-),kf(1/d),ks(1/d),perc(mm/d),cflux(mm/d),NSET(-),RVEET(pc)
492.793030 1.065083 0.480218 0.804539 0.066636 0.024817 0.247333 0.456996 -nan -nan
483.202393 1.063883 0.412024 0.941265 0.045946 0.036687 1.059977 0.760987 -nan -nan
267.013611 1.041289 0.804785 0.320303 0.095542 0.028614 0.515215 0.867983 -nan -nan
326.555420 1.021495 0.413751 1.968605 0.011793 0.029813 0.452243 0.756987 -nan -nan
418.865234 1.053686 0.300670 1.617296 0.029513 0.021220 0.453242 0.770986 -nan -nan
350.132385 1.004200 0.399076 0.865306 0.034166 0.020301 0.615171 0.056009 -nan -nan
468.816437 1.014797 0.929088 1.533742 0.025257 0.029373 1.007999 0.189005 -nan -nan
410.873047 1.082778 0.737455 0.481715 0.033671 0.045519 0.103396 0.809985 -nan -nan
263.417114 1.076180 0.203990 0.491210 0.082970 0.040403 0.185360 0.268002 -nan -nan
201.877243 1.060184 0.212623 1.835677 0.033572 0.038125 0.379275 0.507995 -nan -nan
188.290512 1.073680 0.838451 0.191173 0.092770 0.042082 1.090963 0.472996 -nan -nan
493.192627 1.045488 0.951531 1.522348 0.093859 0.015385 0.919038 0.682989 -nan -nan
408.475403 1.020695 0.824639 0.269031 0.049906 0.023218 0.358284 0.836984 -nan -nan
201.477631 1.050487 0.887654 1.284977 0.013278 0.016784 0.533207 0.347000 -nan -nan
448.835968 1.093275 0.401666 1.273583 0.040007 0.045079 0.943028 0.585992 -nan -nan
162.715500 1.093675 0.215212 0.510199 0.019317 0.014986 0.481230 0.349000 -nan -nan
267.812805 1.011998 0.521652 0.282324 0.051292 0.044600 0.360283 0.838984 -nan -nan
305.376129 1.031592 0.988649 0.350686 0.001399 0.026576 0.821081 0.498995 -nan -nan
307.374176 1.021495 0.763351 1.427400 0.087326 0.028614 1.080967 0.246003 -nan -nan
352.530060 1.082978 0.565676 0.329798 0.070002 0.036007 0.723124 0.558993 -nan -nan
284.596436 1.087776 0.974838 1.324855 0.015060 0.027814 0.494224 0.265003 -nan -nan
151.126831 1.040390 0.191042 0.633632 0.043174 0.022699 0.835075 0.627991 -nan -nan
328.553467 1.057485 0.212623 0.777954 0.077525 0.047797 0.138380 0.400998 -nan -nan
306.175354 1.052086 0.712422 1.689457 0.063369 0.043281 0.446245 0.917982 -nan -nan
103.972893 1.048387 0.566539 1.045708 0.061785 0.039804 0.388271 0.480996 -nan -nan
474.011383 1.050987 0.840177 1.793900 0.098413 0.046358 0.264325 0.384999 -nan -nan
450.434418 1.023894 0.263552 0.738075 0.088019 0.040084 0.994005 0.161006 -nan -nan
342.140198 1.001900 0.183273 0.988739 0.060795 0.027974 0.562195 0.659990 -nan -nan
478.806671 1.019596 0.386991 1.860364 0.078713 0.029253 0.799091 0.060009 -nan -nan
159.119019 1.063083 0.712422 1.303967 0.047926 0.029813 0.324299 0.641990 -nan -nan
337.344910 1.013597 0.260962 1.719840 0.087029 0.024537 0.771103 0.913982 -nan -nan
144.333466 1.003700 0.142702 1.448288 0.031691 0.033849 0.927035 0.307001 -nan -nan
128.748688 1.086577 0.515610 1.404612 0.019317 0.038725 0.532208 0.927981 -nan -nan
291.389801 1.035291 0.387854 1.602104 0.078812 0.015665 0.403264 0.981980 -nan -nan
169.908478 1.092075 0.186726 1.854667 0.076436 0.016784 0.209349 0.138007 -nan -nan
272.608154 1.027993 0.266142 0.764661 0.079505 0.044520 1.094961 0.141006 -nan -nan
204.274902 1.056685 0.389581 0.768459 0.053866 0.031611 0.686140 0.690989 -nan -nan
486.798859 1.023994 0.195358 1.708446 0.082673 0.038125 1.021993 0.897982 -nan -nan
124.352982 1.073380 0.159967 1.423602 0.006349 0.031731 0.850069 0.943981 -nan -nan
139.538147 1.024394 0.524242 1.835677 0.079109 0.042442 0.912041 0.649990 -nan -nan
413.270721 1.015996 0.885064 1.228008 0.026543 0.046478 0.336294 0.841984 -nan -nan
241.838196 1.085077 0.866937 1.057101 0.006052 0.024018 0.913041 0.073009 -nan -nan
164.313934 1.030592 0.351600 0.871003 0.036839 0.046598 0.755110 0.445997 -nan -nan
411.672272 1.067582 0.984333 0.969749 0.013674 0.047357 0.803089 0.821985 -nan -nan
404.079681 1.070281 0.178094 1.322957 0.057826 0.031491 0.315303 0.672989 -nan -nan
203.875290 1.030192 0.649407 0.559573 0.012684 0.042402 0.263326 0.993979 -nan -nan
107.169769 1.059984 0.405982 0.869104 0.009121 0.015026 0.547201 0.300001 -nan -nan
396.487122 1.012298 0.515610 1.414107 0.057232 0.048876 0.280318 0.256003 -nan -nan
275.405396 1.004800 0.252330 1.153949 0.036740 0.049116 0.708131 0.769986 -nan -nan
357.724976 1.053686 0.809965 0.614643 0.089504 0.019382 0.679143 0.032010 -nan -nan
285.395630 1.018096 0.820323 0.155093 0.072180 0.042002 0.110393 0.286002 -nan -nan
209.469818 1.045488 0.854852 1.497661 0.040007 0.047957 0.440248 0.503995 -nan -nan
200.678406 1.086377 0.903191 1.816687 0.008131 0.047118 0.302309 0.884983 -nan -nan
284.196808 1.032292 0.153924 0.529189 0.008230 0.042242 0.825080 0.286002 -nan -nan
225.853821 1.036591 0.544096 0.141800 0.070497 0.017983 0.651156 0.088008 -nan -nan
263.017517 1.001601 0.652860 1.812889 0.086831 0.012668 0.789095 0.839984 -nan -nan
465.619568 1.052086 0.769394 1.134959 0.085049 0.036247 0.443247 0.644990 -nan -nan
181.097534 1.002700 0.418067 1.991392 0.058024 0.041403 0.728122 0.911982 -nan -nan
266.214386 1.091875 0.556181 0.624137 0.009121 0.012388 0.509218 0.956980 -nan -nan
249.830383 1.017096 0.601068 0.965951 0.089405 0.016464 0.674146 0.049009 -nan -nan
261.019470 1.023994 0.468133 0.251940 0.043768 0.015185 0.180362 0.399998 -nan -nan
195.483490 1.017996 0.284269 0.551977 0.049411 0.041363 0.897048 0.599992 -nan -nan
163.514725 1.074880 0.342104 0.720985 0.024762 0.040483 0.851068 0.458996 -nan -nan
113.163910 1.080878 0.363685 1.733133 0.065151 0.047557 1.066973 0.922982 -nan -nan
296.584717 1.065383 0.365411 1.246998 0.017139 0.030013 0.874058 0.774986 -nan -nan
375.307800 1.035891 0.575171 1.455884 0.084059 0.044520 0.284316 0.402998 -nan -nan
403.280457 1.079979 0.870389 0.658319 0.071883 0.047757 0.527210 0.972980 -nan -nan
296.584717 1.070981 0.488850 0.367777 0.057034 0.026695 0.725123 0.664990 -nan -nan
324.957001 1.087077 0.351600 1.543236 0.059508 0.036886 0.688139 0.183005 -nan -nan
177.900665 1.075080 0.867800 1.066596 0.024663 0.029933 0.866062 0.216004 -nan -nan
470.814484 1.004200 0.569129 1.431198 0.063072 0.023618 0.584185 0.353000 -nan -nan
175.103394 1.008499 0.196222 0.916578 0.089306 0.040084 0.433251 0.871983 -nan -nan
282.198761 1.080678 0.897149 1.296371 0.053074 0.041203 0.567192 0.811985 -nan -nan
216.662796 1.057085 0.604520 0.343091 0.031493 0.041922 0.839073 0.445997 -nan -nan
320.161682 1.052386 0.847083 1.351441 0.011496 0.029933 0.926035 0.940981 -nan -nan
360.921844 1.001301 0.358505 1.556529 0.076040 0.012388 1.043984 0.641990 -nan -nan
498.787140 1.081778 0.242835 0.451332 0.079208 0.016984 0.247333 0.249003 -nan -nan
423.260956 1.030892 0.719327 1.621094 0.038621 0.024457 1.025991 0.060009 -nan -nan
304.976501 1.039990 0.761625 0.272829 0.057826 0.041842 0.500222 0.707988 -nan -nan
288.992126 1.077679 0.506978 1.102677 0.029711 0.027335 0.236337 0.776986 -nan -nan
499.586365 1.048887 0.780615 0.777954 0.088217 0.013427 0.965018 0.981980 -nan -nan
230.249527 1.091975 0.810828 0.967850 0.062280 0.021060 0.273321 0.174005 -nan -nan
188.290512 1.020795 0.158240 0.363979 0.057826 0.040963 1.095961 0.995979 -nan -nan
477.607849 1.073880 0.559633 1.769213 0.005755 0.016105 0.574189 0.888983 -nan -nan
246.233902 1.089676 0.412024 1.564125 0.065547 0.015146 0.511217 0.870983 -nan -nan
480.005493 1.033592 0.469859 1.491964 0.097522 0.034768 0.489227 0.784986 -nan -nan
479.605896 1.024394 0.147019 1.064697 0.062676 0.027894 0.694137 0.262003 -nan -nan
248.631561 1.073180 0.450869 1.133060 0.036839 0.038965 0.369279 0.588992 -nan -nan
485.600067 1.010698 0.167736 0.439938 0.060201 0.019302 0.611173 0.501995 -nan -nan
466.418793 1.096774 0.827229 1.820485 0.071091 0.017983 0.125386 0.585992 -nan -nan
167.111206 1.025194 0.293764 1.351441 0.066339 0.047837 0.170366 0.669990 -nan -nan
477.208252 1.048587 0.957574 0.950759 0.005359 0.027415 0.358284 0.017010 -nan -nan
466.818390 1.075380 0.742634 0.331697 0.091583 0.016185 0.241335 0.677989 -nan -nan
221.857727 1.019196 0.703790 0.506402 0.041096 0.025576 0.901046 0.292002 -nan -nan
179.898712 1.019395 0.910960 1.176736 0.043075 0.017384 0.703133 0.737987 -nan -nan
216.662796 1.002300 0.354189 0.798842 0.072279 0.012588 0.669148 0.123007 -nan -nan
170.707703 1.081878 0.784068 0.720985 0.061389 0.038845 0.986009 0.036010 -nan -nan
147.929947 1.012797 0.950668 1.277381 0.009516 0.016584 1.088964 0.781986 -nan -nan
183.894806 1.076480 0.660629 1.032415 0.058123 0.028414 0.517214 0.853984 -nan -nan
257.023376 1.055385 0.361095 1.993291 0.048718 0.047277 0.318302 0.105008 -nan -nan
200.678406 1.005399 0.540643 0.749469 0.022683 0.048396 0.495224 0.486995 -nan -nan
443.241425 1.006299 0.422383 1.816687 0.086435 0.017384 0.131383 0.965980 -nan -nan
325.356628 1.011298 0.891970 1.264089 0.053074 0.016704 0.928034 0.889983 -nan -nan
467.617615 1.075680 0.891970 0.734277 0.082475 0.043720 0.539205 0.687989 -nan -nan
154.323700 1.015297 0.174641 1.727436 0.066141 0.035208 1.003002 0.798985 -nan -nan
485.999664 1.055785 0.941173 1.583115 0.041294 0.020900 0.665150 0.830984 -nan -nan
101.974846 1.017396 0.549275 0.335495 0.061785 0.049915 0.583185 0.732988 -nan -nan
135.941650 1.070381 0.979154 0.741873 0.047233 0.024537 0.845071 0.454996 -nan -nan
146.331512 1.081378 0.478492 1.727436 0.015555 0.027415 0.131383 0.099008 -nan -nan
431.652740 1.000701 0.976564 1.336249 0.002290 0.013027 0.376276 0.974980 -nan -nan
307.773773 1.026094 0.598478 0.346888 0.063072 0.010869 0.512217 0.042010 -nan -nan
428.056274 1.096074 0.960163 0.531088 0.034562 0.044879 1.064974 0.332000 -nan -nan
338.543701 1.085077 0.674440 0.703894 0.077822 0.027615 0.988008 0.031010 -nan -nan
165.912384 1.025294 0.608836 0.967850 0.039908 0.037886 0.255329 0.993979 -nan -nan
257.023376 1.069282 0.661492 0.460826 0.056143 0.028254 1.042984 0.334000 -nan -nan
277.803040 1.006199 0.238519 1.708446 0.058914 0.039844 0.427254 0.570993 -nan -nan
354.528107 1.000701 0.437921 1.531843 0.082178 0.028054 0.481230 0.388999 -nan -nan
310.970642 1.060684 0.568265 1.410309 0.074061 0.015026 0.892050 0.501995 -nan -nan
376.506622 1.067382 0.821186 0.139901 0.025356 0.038965 0.347289 0.250003 -nan -nan
390.492981 1.073280 0.707242 1.816687 0.063765 0.042122 0.770104 0.311001 -nan -nan
305.775726 1.072981 0.904918 1.176736 0.069408 0.047038 0.469235 0.915982 -nan -nan
235.044846 1.060584 0.590709 0.103821 0.078119 0.049076 1.010998 0.015011 -nan -nan
280.999939 1.018996 0.740044 0.823529 0.067230 0.011988 0.117390 0.422997 -nan -nan
366.516418 1.042089 0.676167 0.977345 0.044956 0.043041 0.214347 0.394998 -nan -nan
378.105072 1.055685 0.367137 0.574764 0.045550 0.040843 0.899047 0.069009 -nan -nan
250.229996 1.003900 0.255783 1.431198 0.052975 0.030572 0.131383 0.649990 -nan -nan
183.495209 1.019596 0.865210 0.823529 0.075545 0.028614 1.013997 0.182005 -nan -nan
470.015289 1.016296 0.207443 0.362080 0.048520 0.014266 0.522212 0.448997 -nan -nan
106.770157 1.003600 0.936857 1.917333 0.071388 0.048237 0.486228 0.704988 -nan -nan
201.877243 1.039690 0.182410 1.676164 0.015753 0.039764 0.673146 0.394998 -nan -nan
235.444458 1.066782 0.893696 0.559573 0.077723 0.021980 1.053979 0.583992 -nan -nan
286.994080 1.095774 0.933404 0.396262 0.002191 0.039924 0.819082 0.034010 -nan -nan
437.247284 1.057985 0.762488 1.163443 0.046045 0.027135 1.008999 0.766986 -nan -nan
478.407074 1.030992 0.973111 1.695154 0.068517 0.029293 0.364281 0.189005 -nan -nan
497.987946 1.020795 0.209170 1.719840 0.010407 0.024657 0.284316 0.077009 -nan -nan
234.245621 1.067182 0.169462 1.398915 0.078614 0.021820 0.178363 0.534994 -nan -nan
316.565186 1.068982 0.520789 1.269786 0.099205 0.020821 0.219345 0.502995 -nan -nan
192.286606 1.042789 0.501798 0.806438 0.037532 0.025377 0.513216 0.259003 -nan -nan
259.421021 1.030293 0.948078 1.400814 0.066438 0.038125 0.360283 0.347000 -nan -nan
215.863586 1.051587 0.818597 0.502604 0.022188 0.036567 0.951024 0.763987 -nan -nan
130.746735 1.077879 0.803922 1.586913 0.065547 0.018343 1.011998 0.940981 -nan -nan
131.146347 1.085577 0.753856 0.341192 0.010902 0.023418 0.937030 0.376999 -nan -nan
233.446411 1.007599 0.317071 0.426645 0.004864 0.022419 0.962019 0.456996 -nan -nan
298.183167 1.010998 0.197948 1.641983 0.067428 0.017184 0.235338 0.229004 -nan -nan
102.774063 1.006399 0.281679 1.416006 0.068121 0.042562 0.788096 0.283002 -nan -nan
478.007477 1.092575 0.839314 0.981143 0.050896 0.035128 0.595180 0.720988 -nan -nan
201.477631 1.043389 0.265278 1.284977 0.093760 0.037286 0.597179 0.889983 -nan -nan
386.496887 1.034491 0.540643 1.450187 0.054460 0.016824 0.467236 0.585992 -nan -nan
103.173668 1.056385 0.964479 1.302068 0.041393 0.027175 0.656153 0.922982 -nan -nan
155.122925 1.049887 0.976564 0.382969 0.012882 0.035967 0.862063 0.675989 -nan -nan
187.890900 1.091175 0.539780 1.076091 0.098512 0.024817 0.769104 0.381999 -nan -nan
201.078018 1.004400 0.216075 0.288021 0.071289 0.023698 0.399266 0.983980 -nan -nan
272.208527 1.093575 0.299807 1.007728 0.079208 0.015785 0.630165 0.844984 -nan -nan
209.869431 1.045588 0.602794 0.933669 0.081089 0.028654 0.971016 0.861983 -nan -nan
498.787140 1.035991 0.317071 1.036213 0.072279 0.036487 0.304308 0.597992 -nan -nan
389.294128 1.022695 0.266142 1.672366 0.020109 0.023338 0.818083 0.307001 -nan -nan
432.851593 1.013697 0.489713 0.122811 0.091682 0.012308 0.210349 0.448997 -nan -nan
285.795227 1.043889 0.142702 0.901386 0.002290 0.041522 1.064974 0.292002 -nan -nan
336.945282 1.072281 0.491440 1.626791 0.050698 0.042801 0.363282 0.409998 -nan -nan
265.415161 1.049087 0.877295 0.620339 0.027236 0.039484 0.406263 0.915982 -nan -nan
499.186768 1.038690 0.779752 1.245099 0.099700 0.016744 0.426254 0.758987 -nan -nan
499.186768 1.032692 0.900602 1.805294 0.033374 0.012428 0.107394 0.034010 -nan -nan
284.596436 1.022795 0.293764 0.280425 0.023277 0.026695 0.857065 0.893982 -nan -nan
140.337357 1.018596 0.280816 1.100778 0.076832 0.048996 0.592182 0.519994 -nan -nan
257.822571 1.049387 0.724507 1.755921 0.026840 0.040403 0.755110 0.721988 -nan -nan
117.160004 1.074880 0.535464 1.909737 0.038225 0.037006 0.420257 0.557993 -nan -nan
256.623749 1.010498 0.474176 0.865306 0.058618 0.033609 0.725123 0.374999 -nan -nan
356.126526 1.065483 0.894559 0.225355 0.013674 0.012788 0.452243 0.387999 -nan -nan
372.110931 1.076879 0.446553 1.440692 0.028127 0.012428 0.814084 0.497995 -nan -nan
338.144104 1.045388 0.712422 0.149396 0.090296 0.024977 0.309305 0.443997 -nan -nan
186.692078 1.055885 0.313618 0.867205 0.063963 0.019142 1.010998 0.448997 -nan -nan
412.471497 1.088476 0.181547 1.799597 0.014664 0.010550 0.247333 0.726988 -nan -nan
294.586670 1.027593 0.977428 0.796943 0.042185 0.033050 0.606175 0.959980 -nan -nan
369.313660 1.076679 0.682209 1.095081 0.065052 0.039724 0.415259 0.076009 -nan -nan
437.646912 1.040290 0.857441 1.446389 0.034364 0.044400 0.183361 0.105008 -nan -nan
258.222168 1.072581 0.562223 1.579317 0.005458 0.024537 0.551199 0.713988 -nan -nan
452.432465 1.048687 0.248014 0.493109 0.062280 0.023378 0.774102 0.476996 -nan -nan
432.451965 1.023594 0.486260 0.888093 0.016050 0.034768 0.763107 0.925981 -nan -nan
164.713547 1.059584 0.682209 0.901386 0.047926 0.047557 0.610174 0.801985 -nan -nan
117.160004 1.025494 0.654587 1.928726 0.077525 0.042721 0.172365 0.136007 -nan -nan
373.709381 1.046988 0.276500 0.992537 0.095641 0.045039 0.271322 0.901982 -nan -nan
413.670319 1.018396 0.540643 1.731234 0.018624 0.029853 1.038986 0.490995 -nan -nan
464.420746 1.068582 0.816007 0.679207 0.095245 0.026056 0.528210 0.735987 -nan -nan
163.514725 1.021595 0.845356 1.970503 0.032879 0.020181 0.621169 0.321001 -nan -nan
329.352722 1.003900 0.284269 1.904040 0.072378 0.012468 0.579187 0.029010 -nan -nan
234.245621 1.020295 0.709832 1.490065 0.040403 0.045759 1.024992 0.265003 -nan -nan
395.687897 1.062683 0.318798 1.283078 0.061092 0.036886 0.517214 0.950981 -nan -nan
413.270721 1.050587 0.912687 1.455884 0.057727 0.019262 0.906044 0.435997 -nan -nan
164.713547 1.057885 0.379222 0.965951 0.028424 0.024018 0.131383 0.272002 -nan -nan
273.806946 1.037490 0.918729 1.019122 0.019515 0.023898 0.138380 0.672989 -nan -nan
219.859680 1.099273 0.346420 0.747570 0.032285 0.032171 0.311305 0.835984 -nan -nan
209.469818 1.063683 0.997281 0.419049 0.049609 0.035847 0.246333 0.468996 -nan -nan
424.459778 1.005899 0.533737 0.637430 0.031592 0.022619 0.250331 0.939981 -nan -nan
282.598389 1.007999 0.854852 1.191928 0.081287 0.018662 1.051980 0.949981 -nan -nan
414.469543 1.090976 0.617469 1.978099 0.018426 0.046518 0.312304 0.633991 -nan -nan
120.356880 1.037091 0.890243 1.022920 0.037136 0.011349 1.069972 0.740987 -nan -nan
218.660843 1.041989 0.551865 1.370431 0.087821 0.033370 1.011998 0.332000 -nan -nan
491.194580 1.017396 0.774573 0.333596 0.046738 0.047397 1.053979 0.015011 -nan -nan
219.859680 1.071581 0.994692 1.254594 0.058717 0.027854 0.466237 0.682989 -nan -nan
496.389496 1.002400 0.260962 1.022920 0.080693 0.018263 0.574189 0.871983 -nan -nan
116.360786 1.071681 0.945489 0.795044 0.058815 0.038125 0.788096 0.176005 -nan -nan
475.609802 1.030192 0.547548 1.395117 0.089999 0.013107 0.898048 0.191005 -nan -nan
217.062408 1.089276 0.868663 0.455129 0.050203 0.032370 1.089963 0.132007 -nan -nan
430.853516 1.007299 0.999008 0.274728 0.002785 0.032570 0.468236 0.504995 -nan -nan
327.354675 1.098473 0.317934 1.831879 0.090296 0.014027 0.427254 0.939981 -nan -nan
392.890625 1.061284 0.232476 0.307010 0.048124 0.048996 0.683142 0.971980 -nan -nan
171.506912 1.085777 0.989512 1.241301 0.077030 0.018702 0.831077 0.254003 -nan -nan
225.454208 1.097074 0.810828 1.146353 0.082277 0.048756 0.600178 0.849984 -nan -nan
345.736694 1.044189 0.368001 1.875555 0.015555 0.020701 0.840073 0.658990 -nan -nan
199.479584 1.067882 0.689115 1.945817 0.006547 0.045519 0.406263 0.768986 -nan -nan
302.179260 1.035691 0.901465 1.332451 0.021198 0.034369 0.214347 0.702989 -nan -nan
147.530334 1.095274 0.463817 1.873656 0.098611 0.043121 0.112392 0.949981 -nan -nan
460.424652 1.035691 0.696884 0.373474 0.003379 0.028054 0.605176 0.503995 -nan -nan
400.882812 1.000501 0.973975 0.388666 0.004864 0.042082 0.682142 0.916982 -nan -nan
199.079971 1.063883 0.314481 0.686803 0.005656 0.024497 0.263326 0.561993 -nan -nan
251.428833 1.070581 0.548412 0.495008 0.028424 0.045239 0.826079 0.025010 -nan -nan
265.814758 1.097574 0.899739 0.519694 0.032582 0.028054 0.117390 0.806985 -nan -nan
100.376404 1.056885 0.140113 0.910881 0.038027 0.036567 0.477232 0.426997 -nan -nan
170.308075 1.044089 0.182410 1.581216 0.050302 0.042242 0.406263 0.453996 -nan -nan
101.974846 1.000101 0.544959 1.459682 0.034265 0.045839 0.668148 0.256003 -nan -nan
181.896759 1.060684 0.697747 1.700850 0.041789 0.036926 0.363282 0.482996 -nan -nan
382.900360 1.041889 0.827229 0.656420 0.023178 0.010190 0.523212 0.719988 -nan -nan
122.754539 1.080678 0.297217 0.846316 0.040997 0.039045 0.671147 0.348000 -nan -nan
293.787445 1.014697 0.584667 1.617296 0.002884 0.024497 0.747114 0.108008 -nan -nan
138.738922 1.038790 0.733139 0.206365 0.069408 0.043521 0.218345 0.706988 -nan -nan
153.924088 1.025694 0.558770 0.362080 0.067626 0.012428 0.866062 0.957980 -nan -nan
278.202667 1.045588 0.383538 0.717187 0.016149 0.033529 1.054979 0.636991 -nan -nan
347.734741 1.009598 0.629553 1.457783 0.076139 0.039644 0.986009 0.723988 -nan -nan
386.896454 1.036491 0.209170 0.967850 0.014169 0.014466 0.368280 0.637991 -nan -nan
356.126526 1.065183 0.658903 0.308909 0.075347 0.020541 0.883054 0.202005 -nan -nan
119.158051 1.098673 0.190179 1.624892 0.083861 0.043481 0.820082 0.291002 -nan -nan
418.865234 1.007399 0.189316 0.145598 0.001795 0.034648 1.097960 0.623991 -nan -nan
243.836243 1.024494 0.443100 1.161545 0.038720 0.049196 0.592182 0.585992 -nan -nan
326.155823 1.037091 0.838451 0.903285 0.062478 0.020381 0.355285 0.124007 -nan -nan
150.327606 1.032792 0.172052 1.702749 0.098314 0.028534 0.683142 0.172005 -nan -nan
283.797180 1.021595 0.991239 0.952658 0.072873 0.021060 0.861064 0.260003 -nan -nan
216.263184 1.068682 0.805649 0.113316 0.055450 0.022979 0.449244 0.644990 -nan -nan
