6.400000 206.824814 0.000000 
6.500000 170.319626 0.000000 
6.500000 145.770401 0.000000 
5.500000 125.210533 0.000000 
5.500000 107.901100 0.000000 
5.600000 93.256157 0.000000 
6.400000 80.807838 0.000000 
6.500000 70.180237 0.000000 
7.100000 61.069386 0.000000 
7.200000 53.228260 0.000000 
7.300000 46.454918 0.000000 
7.300000 40.583401 0.000000 
7.400000 35.476704 0.000000 
7.400000 31.021196 0.000000 
6.900000 27.122299 0.000000 
6.300000 23.700806 0.000000 
5.600000 20.690311 0.000000 
5.700000 18.034836 0.000000 
5.800000 15.686990 0.000000 
5.900000 13.606606 0.000000 
5.900000 11.759516 0.000000 
5.900000 10.116599 0.000000 
5.800000 8.652927 0.180000 
4.900000 7.350357 0.070000 
5.000000 6.185570 0.000000 
4.700000 5.143536 0.000000 
3.800000 4.212168 0.000000 
4.600000 3.380138 0.000000 
5.300000 2.638018 0.040000 
6.500000 1.978884 0.000000 
6.000000 1.395749 0.000000 
4.800000 0.886266 0.000000 
4.200000 0.451890 0.000000 
4.700000 0.107016 0.000000 
2.900000 0.004940 0.000000 
2.900000 0.004920 0.000000 
2.900000 0.004900 0.000000 
3.500000 0.004879 0.000000 
3.500000 0.004859 0.000000 
2.900000 0.004840 0.000000 
2.700000 0.004820 0.000000 
2.800000 0.004800 0.000000 
3.100000 0.004780 0.000000 
2.500000 0.004761 0.000000 
2.500000 0.004741 0.000000 
2.500000 0.004722 0.000000 
2.500000 0.004702 0.000000 
2.500000 0.004683 0.000000 
2.500000 0.004664 0.000000 
2.500000 0.004645 0.000000 
2.500000 0.004626 0.000000 
2.500000 0.004607 0.000000 
2.700000 0.004588 0.000000 
2.700000 0.004569 0.000000 
2.700000 0.004550 0.000000 
2.100000 0.004532 0.000000 
2.500000 0.004513 0.000000 
2.300000 0.004495 0.000000 
2.300000 0.004476 0.000000 
3.200000 0.004458 0.000000 
2.000000 0.004440 0.000000 
2.600000 0.004421 0.000000 
2.600000 0.004403 0.000000 
3.200000 0.004385 0.000000 
3.200000 0.004367 0.000000 
4.100000 0.004349 0.000000 
2.900000 0.004331 0.000000 
2.300000 0.004314 0.000000 
2.900000 0.004296 0.000000 
3.500000 0.004278 0.000000 
3.300000 0.004261 0.000000 
3.300000 0.004243 0.000000 
3.300000 0.004226 0.000000 
3.300000 0.004209 0.000000 
3.200000 0.004191 0.000000 
3.400000 0.004174 0.000000 
4.100000 0.004157 0.000000 
4.100000 0.004140 0.000000 
4.700000 0.004123 0.000000 
4.700000 0.004106 0.000000 
5.100000 0.004089 0.000000 
5.000000 0.004073 0.000000 
4.300000 0.004056 0.000000 
5.300000 0.004039 0.000000 
6.400000 0.004023 0.000000 
6.300000 0.004006 0.000000 
5.700000 0.003990 0.000000 
5.400000 0.003973 0.000000 
5.400000 0.003957 0.000000 
6.200000 0.003941 0.000000 
5.800000 0.003925 0.000000 
6.100000 0.003909 0.000000 
6.400000 0.003893 0.000000 
6.600000 0.003877 0.000000 
5.900000 0.003861 0.000000 
7.000000 0.003845 0.000000 
8.000000 0.003829 0.000000 
8.200000 0.003813 0.000000 
8.000000 0.003798 0.000000 
8.400000 0.003782 0.000000 
8.100000 0.003767 0.000000 
8.700000 0.003751 0.000000 
9.300000 0.003736 0.000000 
8.800000 0.003721 0.000000 
7.500000 0.003705 0.000000 
7.500000 0.003690 0.000000 
7.800000 0.003675 0.000000 
8.400000 0.003660 0.000000 
8.100000 0.003645 0.000000 
7.500000 0.003630 0.000000 
8.500000 0.003615 1.170000 
8.500000 0.014489 0.210000 
8.900000 0.016563 0.120000 
7.900000 0.017728 0.030000 
7.600000 0.017965 0.000000 
7.800000 0.001294 0.000000 
8.300000 0.001289 0.000000 
8.000000 0.001284 0.000000 
7.500000 0.001279 0.000000 
7.500000 0.001273 0.000000 
7.600000 0.001268 0.290000 
8.100000 0.003698 3.810000 
8.400000 0.036449 9.700000 
11.200000 0.147465 21.170000 
