0.300000 259.328156 0.000000 
0.300000 112.988922 0.000000 
0.200000 66.920853 0.000000 
0.200000 44.309216 0.000000 
0.100000 31.328062 0.000000 
0.100000 23.131268 0.000000 
0.200000 17.607075 0.000000 
1.500000 13.701985 0.000000 
2.100000 10.838558 0.000000 
2.400000 8.677303 0.000000 
2.200000 7.007366 0.000000 
1.900000 5.692045 0.000000 
1.400000 4.639311 0.000000 
1.200000 3.785552 0.000000 
0.700000 3.085594 0.000000 
1.200000 2.506552 0.000000 
1.200000 2.024178 0.000000 
1.000000 1.620266 0.000000 
0.700000 1.280965 0.000000 
0.700000 0.995670 0.000000 
0.900000 0.756213 0.000000 
1.200000 0.556280 0.000000 
0.900000 0.391039 0.000000 
0.300000 0.256882 0.000000 
0.300000 0.151304 0.000000 
0.200000 0.072863 0.000000 
0.200000 0.021489 0.000000 
0.100000 0.000046 0.000000 
0.100000 0.000000 0.000000 
0.200000 0.000000 0.000000 
1.500000 0.000000 0.000000 
2.100000 0.000000 0.000000 
2.400000 0.000000 0.000000 
2.200000 0.000000 0.000000 
1.900000 0.000000 0.000000 
1.400000 0.000000 0.000000 
1.200000 0.000000 0.000000 
0.700000 0.000000 0.000000 
1.200000 0.000000 0.000000 
1.200000 0.000000 0.000000 
1.000000 0.000000 0.000000 
0.700000 0.000000 0.000000 
0.700000 0.000000 0.000000 
0.900000 0.000000 0.000000 
1.200000 0.000000 0.000000 
0.900000 0.000000 0.000000 
0.300000 0.000000 0.000000 
0.300000 0.000000 0.000000 
0.200000 0.000000 0.000000 
0.200000 0.000000 0.000000 
0.100000 0.000000 0.000000 
0.100000 0.000000 0.000000 
0.200000 0.000000 0.000000 
1.500000 0.000000 0.000000 
2.100000 0.000000 0.000000 
2.400000 0.000000 0.000000 
2.200000 0.000000 0.000000 
1.900000 0.000000 0.000000 
1.400000 0.000000 0.000000 
1.200000 0.000000 0.000000 
0.700000 0.000000 0.000000 
1.200000 0.000000 0.000000 
1.200000 0.000000 0.000000 
1.000000 0.000000 0.000000 
0.700000 0.000000 0.000000 
0.700000 0.000000 0.000000 
0.900000 0.000000 0.000000 
1.200000 0.000000 0.000000 
0.900000 0.000000 0.000000 
0.300000 0.000000 0.000000 
0.300000 0.000000 0.000000 
0.200000 0.000000 0.000000 
0.200000 0.000000 0.000000 
0.100000 0.000000 0.000000 
0.100000 0.000000 0.000000 
0.200000 0.000000 0.000000 
1.500000 0.000000 0.000000 
2.100000 0.000000 0.000000 
2.400000 0.000000 0.000000 
2.200000 0.000000 0.000000 
1.900000 0.000000 0.000000 
1.400000 0.000000 0.000000 
1.200000 0.000000 0.000000 
0.700000 0.000000 0.000000 
1.200000 0.000000 0.000000 
1.200000 0.000000 0.000000 
1.000000 0.000000 0.000000 
0.700000 0.000000 0.000000 
0.700000 0.000000 0.000000 
0.900000 0.000000 0.000000 
