1.426123 0.710000 
1.236849 0.740000 
1.194766 0.780000 
1.074722 0.750000 
1.648855 0.680000 
1.100994 0.710000 
1.098274 0.710000 
1.049897 0.620000 
0.961319 0.710000 
1.024472 0.670000 
1.229533 0.700000 
1.153225 0.720000 
0.946299 0.710000 
0.914503 0.720000 
0.963616 0.700000 
0.675563 0.700000 
0.570267 0.670000 
0.607568 0.650000 
0.534372 0.680000 
0.481947 0.650000 
0.552117 0.720000 
0.408704 0.610000 
0.307050 0.510000 
0.393891 0.560000 
0.370760 0.560000 
0.272106 0.470000 
0.202344 0.490000 
0.240905 0.520000 
0.180508 0.450000 
0.178974 0.480000 
0.231648 0.450000 
0.193336 0.430000 
0.139552 0.430000 
0.128926 0.390000 
0.124950 0.380000 
0.119151 0.380000 
0.104561 0.450000 
0.105637 0.310000 
0.082093 0.380000 
0.052780 0.340000 
0.062179 0.350000 
0.058333 0.360000 
0.060343 0.330000 
0.046196 0.360000 
0.036677 0.410000 
0.041867 0.450000 
0.034378 0.490000 
0.032384 0.520000 
0.021497 0.560000 
0.019858 0.400000 
0.011862 0.240000 
0.015428 0.320000 
0.023649 0.400000 
0.010524 0.490000 
0.014569 0.570000 
0.008341 0.650000 
0.009944 0.410000 
0.008656 0.390000 
0.008502 0.390000 
0.007684 0.390000 
0.008043 0.350000 
0.005154 0.360000 
0.005786 0.380000 
0.005614 0.380000 
0.005826 0.400000 
0.005688 0.420000 
0.004188 0.400000 
0.002846 0.410000 
0.003305 0.410000 
0.004563 0.380000 
0.002949 0.380000 
0.002592 0.360000 
0.001772 0.330000 
0.214709 0.340000 
0.736533 0.360000 
0.573652 0.350000 
0.686593 0.340000 
0.720316 0.320000 
1.000769 0.320000 
0.832726 0.330000 
0.843775 0.320000 
0.836028 0.310000 
0.836137 0.300000 
0.727256 0.330000 
0.764141 0.370000 
1.270927 0.330000 
0.584887 0.340000 
0.602875 0.330000 
0.532564 0.170000 
0.316538 0.170000 
0.455642 0.180000 
0.409104 0.170000 
0.385722 0.170000 
0.542597 0.170000 
