0.240000 29.605633 0.000000 
0.230000 16.341555 0.000000 
0.220000 13.351053 0.000000 
0.210000 10.757131 0.000000 
0.200000 8.504867 0.000000 
0.190000 6.548810 0.000000 
0.180000 4.852049 0.000000 
0.170000 3.385500 0.000000 
0.170000 2.127880 0.000000 
0.160000 1.070235 0.000000 
0.150000 0.233977 0.000000 
0.150000 0.000000 0.000000 
0.140000 0.000000 0.000000 
0.110000 0.000000 0.000000 
0.110000 0.000000 0.000000 
0.090000 0.000000 0.000000 
0.080000 0.000000 0.000000 
0.090000 0.000000 0.000000 
0.080000 0.000000 0.000000 
0.090000 0.000000 0.000000 
0.100000 0.000000 0.000000 
0.090000 0.000000 0.000000 
0.060000 0.000000 0.000000 
0.060000 0.000000 0.000000 
0.060000 0.000000 0.000000 
0.050000 0.000000 0.000000 
0.050000 0.000000 0.000000 
0.040000 0.000000 0.000000 
0.040000 0.000000 0.000000 
0.040000 0.000000 0.000000 
0.040000 0.000000 0.000000 
0.050000 0.000000 0.000000 
0.050000 0.000000 0.000000 
0.040000 0.000000 0.000000 
0.040000 0.000000 0.000000 
0.030000 0.000000 0.000000 
0.100000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.100000 0.000000 0.000000 
0.200000 0.000000 0.000000 
0.200000 0.000000 0.000000 
0.200000 0.000000 0.000000 
0.300000 0.000000 0.000000 
0.300000 0.000000 0.000000 
0.400000 0.000000 0.000000 
0.300000 0.000000 0.000000 
0.300000 0.000000 0.000000 
0.200000 0.000000 0.000000 
0.200000 0.000000 0.000000 
0.100000 0.000000 0.000000 
0.100000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.100000 0.000000 0.000000 
0.100000 0.000000 0.000000 
0.100000 0.000000 0.000000 
0.300000 0.000000 0.000000 
0.300000 0.000000 0.000000 
0.300000 0.000000 0.000000 
0.200000 0.000000 0.000000 
0.100000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.030000 0.000000 0.000000 
0.030000 0.000000 0.000000 
0.030000 0.000000 0.000000 
0.020000 0.000000 0.000000 
0.020000 0.000000 0.000000 
0.020000 0.000000 0.000000 
0.020000 0.000000 0.000000 
0.020000 0.000000 0.000000 
0.020000 0.000000 0.000000 
0.030000 0.000000 0.000000 
0.030000 0.000000 0.000000 
0.030000 0.000000 0.000000 
0.040000 0.000000 0.000000 
0.040000 0.000000 0.000000 
0.030000 0.000000 0.000000 
0.030000 0.000000 0.000000 
0.030000 0.000000 0.000000 
0.030000 0.000000 0.000000 
0.030000 0.000000 0.000000 
0.020000 0.000000 0.000000 
0.020000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.010000 0.000000 0.000000 
0.020000 0.000000 1.000000 
0.020000 0.000041 0.000000 
0.020000 0.000040 0.100000 
0.030000 0.000043 0.000000 
0.030000 2.559590 0.000000 
0.030000 2.844930 0.000000 
0.030000 3.117730 0.000000 
0.030000 3.270053 0.000000 
0.030000 1.314363 0.000000 
0.030000 1.654432 0.000000 
0.030000 1.979554 0.000000 
0.030000 2.290387 21.000000 
0.500000 2.587559 13.000000 
0.600000 2.871670 0.000000 
0.700000 3.143295 0.000000 
0.600000 3.270053 0.000000 
0.600000 0.915687 0.000000 
0.600000 1.273277 11.100000 
