1.790607 0.710000 
-10.949463 0.740000 
-nan 0.780000 
-nan 0.750000 
-nan 0.680000 
-nan 0.710000 
-nan 0.710000 
-nan 0.620000 
-nan 0.710000 
-nan 0.670000 
-nan 0.700000 
-nan 0.720000 
-nan 0.710000 
-nan 0.720000 
-nan 0.700000 
-nan 0.700000 
-nan 0.670000 
-nan 0.650000 
-nan 0.680000 
-nan 0.650000 
-nan 0.720000 
-nan 0.610000 
-nan 0.510000 
-nan 0.560000 
-nan 0.560000 
-nan 0.470000 
-nan 0.490000 
-nan 0.520000 
-nan 0.450000 
-nan 0.480000 
-nan 0.450000 
-nan 0.430000 
-nan 0.430000 
-nan 0.390000 
-nan 0.380000 
-nan 0.380000 
-nan 0.450000 
-nan 0.310000 
-nan 0.380000 
-nan 0.340000 
-nan 0.350000 
-nan 0.360000 
-nan 0.330000 
-nan 0.360000 
-nan 0.410000 
-nan 0.450000 
-nan 0.490000 
-nan 0.520000 
-nan 0.560000 
-nan 0.400000 
-nan 0.240000 
-nan 0.320000 
-nan 0.400000 
-nan 0.490000 
-nan 0.570000 
-nan 0.650000 
-nan 0.410000 
-nan 0.390000 
-nan 0.390000 
-nan 0.390000 
-nan 0.120000 
-nan 0.120000 
-nan 0.130000 
-nan 0.130000 
-nan 0.130000 
-nan 0.140000 
-nan 0.130000 
-nan 0.140000 
-nan 0.140000 
-nan 0.130000 
-nan 0.130000 
-nan 0.120000 
-nan 0.110000 
-nan 0.110000 
-nan 0.120000 
-nan 0.120000 
-nan 0.110000 
-nan 0.110000 
-nan 0.110000 
-nan 0.110000 
-nan 0.110000 
-nan 0.100000 
-nan 0.100000 
-nan 0.110000 
-nan 0.120000 
-nan 0.110000 
-nan 0.110000 
-nan 0.110000 
-nan 0.110000 
-nan 0.120000 
-nan 0.120000 
-nan 0.110000 
-nan 0.120000 
-nan 0.120000 
-nan 0.110000 
-nan 0.120000 
-nan 0.140000 
-nan 0.120000 
-nan 0.120000 
-nan 0.140000 
-nan 0.150000 
-nan 0.130000 
-nan 0.170000 
-nan 0.190000 
-nan 0.220000 
-nan 0.300000 
-nan 0.190000 
-nan 0.140000 
-nan 0.250000 
-nan 0.140000 
-nan 0.140000 
-nan 0.170000 
-nan 0.220000 
-nan 0.230000 
-nan 0.220000 
-nan 0.200000 
-nan 0.180000 
-nan 0.180000 
-nan 0.170000 
-nan 0.160000 
-nan 0.150000 
-nan 0.110000 
-nan 0.120000 
-nan 0.160000 
-nan 0.160000 
-nan 0.150000 
-nan 0.170000 
-nan 0.160000 
-nan 0.150000 
-nan 0.110000 
-nan 0.140000 
-nan 0.130000 
-nan 0.100000 
-nan 0.100000 
-nan 0.070000 
-nan 0.090000 
-nan 0.100000 
-nan 0.100000 
-nan 0.100000 
-nan 0.080000 
-nan 0.070000 
-nan 0.060000 
-nan 0.060000 
-nan 0.070000 
-nan 0.070000 
-nan 0.080000 
-nan 0.070000 
-nan 0.070000 
-nan 0.070000 
-nan 0.080000 
-nan 0.070000 
-nan 0.070000 
-nan 0.060000 
-nan 0.050000 
-nan 0.060000 
-nan 0.070000 
-nan 0.050000 
-nan 0.070000 
-nan 0.110000 
-nan 0.060000 
-nan 0.070000 
-nan 0.080000 
-nan 0.080000 
-nan 0.070000 
-nan 0.080000 
-nan 0.080000 
-nan 0.090000 
-nan 0.100000 
-nan 0.080000 
-nan 0.070000 
-nan 0.070000 
-nan 0.270000 
-nan 0.330000 
-nan 0.260000 
-nan 0.240000 
-nan 0.230000 
-nan 0.280000 
-nan 0.270000 
-nan 0.280000 
-nan 0.270000 
-nan 0.330000 
-nan 0.330000 
-nan 0.350000 
-nan 0.280000 
-nan 0.150000 
-nan 0.150000 
-nan 0.190000 
-nan 0.180000 
-nan 0.160000 
-nan 0.160000 
-nan 0.180000 
-nan 0.160000 
-nan 0.150000 
-nan 0.130000 
-nan 0.130000 
-nan 0.120000 
-nan 0.120000 
-nan 0.120000 
-nan 0.120000 
-nan 0.180000 
-nan 0.190000 
-nan 0.180000 
-nan 0.170000 
-nan 0.220000 
-nan 0.160000 
-nan 0.190000 
-nan 0.210000 
-nan 0.210000 
-nan 0.240000 
-nan 0.250000 
-nan 0.270000 
-nan 0.180000 
-nan 0.240000 
-nan 0.230000 
-nan 0.240000 
-nan 0.270000 
-nan 0.300000 
-nan 0.290000 
-nan 0.280000 
-nan 0.290000 
-nan 0.320000 
-nan 0.270000 
-nan 0.300000 
-nan 0.370000 
-nan 0.360000 
-nan 0.330000 
-nan 0.400000 
-nan 0.280000 
-nan 0.370000 
-nan 0.410000 
-nan 0.390000 
-nan 0.370000 
-nan 0.330000 
-nan 0.170000 
-nan 0.190000 
-nan 0.340000 
-nan 0.350000 
-nan 0.410000 
-nan 0.290000 
-nan 0.410000 
-nan 0.410000 
-nan 0.360000 
-nan 0.310000 
-nan 0.330000 
-nan 0.370000 
-nan 0.380000 
-nan 0.400000 
-nan 0.360000 
-nan 0.340000 
-nan 0.320000 
-nan 0.330000 
-nan 0.360000 
-nan 0.350000 
-nan 0.340000 
-nan 0.370000 
-nan 0.370000 
-nan 0.360000 
-nan 0.430000 
-nan 0.410000 
-nan 0.190000 
-nan 0.240000 
-nan 0.320000 
-nan 0.770000 
-nan 0.680000 
-nan 0.450000 
-nan 0.560000 
-nan 0.730000 
-nan 0.760000 
-nan 0.860000 
-nan 0.900000 
-nan 0.500000 
-nan 0.550000 
-nan 0.380000 
-nan 0.560000 
-nan 0.590000 
-nan 0.400000 
-nan 0.600000 
-nan 0.290000 
-nan 0.550000 
-nan 0.680000 
-nan 0.640000 
-nan 0.900000 
-nan 0.930000 
-nan 0.460000 
-nan 0.420000 
-nan 0.400000 
-nan 0.830000 
-nan 0.460000 
-nan 0.620000 
-nan 0.420000 
-nan 0.640000 
-nan 0.650000 
-nan 0.350000 
-nan 0.740000 
-nan 0.740000 
-nan 0.580000 
-nan 0.860000 
-nan 0.940000 
-nan 0.700000 
-nan 0.670000 
-nan 0.740000 
-nan 0.820000 
-nan 0.690000 
-nan 0.960000 
-nan 0.830000 
-nan 0.700000 
-nan 0.560000 
-nan 0.770000 
-nan 0.920000 
-nan 0.800000 
-nan 0.690000 
-nan 0.590000 
-nan 0.470000 
-nan 0.640000 
-nan 0.790000 
-nan 0.820000 
-nan 0.730000 
-nan 0.670000 
-nan 0.710000 
-nan 0.750000 
-nan 0.740000 
-nan 0.760000 
-nan 0.820000 
-nan 0.710000 
-nan 0.830000 
-nan 0.820000 
-nan 0.430000 
-nan 0.540000 
-nan 0.500000 
-nan 0.560000 
-nan 0.560000 
-nan 0.620000 
-nan 0.730000 
-nan 0.670000 
-nan 0.640000 
-nan 0.590000 
-nan 0.580000 
-nan 0.600000 
-nan 0.500000 
-nan 0.590000 
-nan 0.540000 
-nan 0.480000 
-nan 0.510000 
-nan 0.610000 
-nan 0.610000 
-nan 0.530000 
-nan 0.640000 
-nan 0.660000 
-nan 0.620000 
-nan 0.650000 
-nan 0.680000 
-nan 0.690000 
-nan 0.530000 
-nan 0.530000 
-nan 0.480000 
-nan 0.460000 
-nan 0.410000 
-nan 0.370000 
-nan 0.370000 
-nan 0.310000 
-nan 0.310000 
-nan 0.320000 
-nan 0.340000 
-nan 0.340000 
-nan 0.330000 
-nan 0.300000 
-nan 0.200000 
-nan 0.220000 
-nan 0.300000 
-nan 0.280000 
-nan 0.280000 
-nan 0.280000 
-nan 0.260000 
-nan 0.280000 
-nan 0.260000 
-nan 0.280000 
-nan 0.280000 
-nan 0.280000 
