0.181871 0.710000 
0.215751 0.740000 
0.206149 0.780000 
0.199681 0.750000 
0.201029 0.680000 
0.199778 0.710000 
0.224393 0.710000 
0.195835 0.620000 
0.180461 0.710000 
0.191208 0.670000 
0.202944 0.700000 
0.221428 0.720000 
0.180110 0.710000 
0.229682 0.720000 
0.188343 0.700000 
0.170338 0.700000 
0.196871 0.670000 
0.198709 0.650000 
0.196476 0.680000 
0.166036 0.650000 
0.174525 0.720000 
0.201353 0.610000 
0.156892 0.510000 
0.200427 0.560000 
0.150221 0.560000 
0.171199 0.470000 
0.164389 0.490000 
0.190287 0.520000 
0.189293 0.450000 
0.185239 0.480000 
0.156540 0.450000 
0.146634 0.430000 
0.169051 0.430000 
0.159644 0.390000 
0.166127 0.380000 
0.163440 0.380000 
0.158892 0.450000 
0.155100 0.310000 
0.142561 0.380000 
0.149761 0.340000 
0.158799 0.350000 
0.145701 0.360000 
0.134085 0.330000 
0.150075 0.360000 
0.109323 0.410000 
0.141998 0.450000 
0.117119 0.490000 
0.121459 0.520000 
0.137400 0.560000 
0.109080 0.400000 
0.101318 0.240000 
0.140610 0.320000 
0.144291 0.400000 
0.109912 0.490000 
0.117042 0.570000 
0.094177 0.650000 
0.113940 0.410000 
0.115833 0.390000 
0.111680 0.390000 
0.100285 0.390000 
0.109921 0.350000 
0.088035 0.360000 
0.092340 0.380000 
0.084060 0.380000 
0.086865 0.400000 
0.090263 0.420000 
0.092807 0.400000 
0.077987 0.410000 
0.088544 0.410000 
0.095574 0.380000 
0.077924 0.380000 
0.077301 0.360000 
0.079559 0.330000 
0.064778 0.340000 
0.078483 0.360000 
0.066790 0.350000 
0.070106 0.340000 
0.070205 0.320000 
0.079835 0.320000 
0.074102 0.330000 
0.062704 0.320000 
0.059459 0.310000 
0.046819 0.120000 
0.050285 0.130000 
0.062180 0.150000 
0.079866 0.130000 
0.050679 0.140000 
0.050455 0.130000 
0.050339 0.130000 
0.045732 0.140000 
0.050676 0.140000 
0.044299 0.140000 
0.057381 0.140000 
0.046435 0.140000 
0.048546 0.140000 
0.053808 0.140000 
0.056443 0.160000 
0.047105 0.140000 
0.048891 0.150000 
0.033380 0.170000 
0.038210 0.180000 
0.029178 0.190000 
0.037116 0.250000 
0.028405 0.140000 
0.033062 0.160000 
0.033989 0.220000 
0.028809 0.150000 
0.031663 0.110000 
0.035963 0.190000 
0.028517 0.110000 
0.031589 0.110000 
0.032114 0.130000 
0.041424 0.160000 
0.030877 0.170000 
0.029835 0.160000 
0.021262 0.150000 
0.023278 0.280000 
