0.1	0.11	0.11	0.15	0.13	0.33	0.08	0.08
0.1	0.11	0.07	0.15	0.13	0.17	0.08	0.08
0.11	0.12	0.06	0.14	0.14	0.17	0.09	0.09
0.11	0.12	0.1	0.14	0.14	0.18	0.09	0.09
0.1	0.11	0.06	0.14	0.14	0.17	0.09	0.09
0.11	0.12	0.06	0.16	0.14	0.17	0.09	0.09
0.11	0.12	0.07	0.11	0.14	0.17	0.09	0.09
0.1	0.11	0.08	0.14	0.14	0.17	0.09	0.09
0.11	0.12	0.09	0.12	0.14	0.17	0.09	0.09
0.12	0.14	0.08	0.13	0.16	0.2	0.05	0.05
0.05	0.12	0.08	0.13	0.14	0.18	0.05	0.05
0.11	0.12	0.07	0.12	0.15	0.19	0.05	0.05
0.13	0.14	0.07	0.13	0.17	0.21	0.05	0.05
0.14	0.15	0.07	0.15	0.18	0.22	0.06	0.06
0.11	0.13	0.06	0.16	0.19	0.19	0.05	0.05
0.15	0.17	0.06	0.18	0.25	0.25	0.06	0.06
0.17	0.19	0.04	0.19	0.14	0.14	0.07	0.07
0.12	0.22	0.05	0.12	0.16	0.16	0.08	0.08
0.12	0.3	0.06	0.09	0.22	0.22	0.11	0.11
0.17	0.19	0.06	0.05	0.15	0.15	0.07	0.07
0.13	0.14	0.06	0.07	0.11	0.11	0.05	0.05
0.12	0.25	0.07	0.09	0.19	0.19	0.09	0.09
0.13	0.14	0.06	0.11	0.11	0.11	0.05	0.05
0.13	0.14	0.22	0.12	0.11	0.11	0.05	0.05
0.15	0.17	0.16	0.14	0.13	0.13	0.06	0.06
0.11	0.22	0.21	0.09	0.16	0.16	0.16	0.16
0.2	0.23	0.19	0.08	0.17	0.17	0.17	0.17
0.2	0.22	0.16	0.08	0.16	0.08	0.16	0.16
0.18	0.2	0.3	0.08	0.15	0.15	0.15	0.15
0.17	0.18	0.2	0.08	0.28	0.14	0.14	0.14
0.16	0.18	0.26	0.08	0.27	0.13	0.13	0.13
0.16	0.17	0.31	0.08	0.26	0.13	0.13	0.13
0.14	0.16	0.31	0.08	0.24	0.24	0.12	0.12
0.14	0.15	0.29	0.09	0.23	0.23	0.12	0.12
0.1	0.11	0.23	0.09	0.17	0.17	0.08	0.08
0.11	0.12	0.21	0.09	0.19	0.19	0.09	0.09
0.15	0.16	0.18	0.09	0.25	0.25	0.25	0.25
0.14	0.16	0.38	0.09	0.24	0.24	0.24	0.23
0.14	0.15	0.4	0.08	0.23	0.23	0.23	0.22
0.15	0.17	0.4	0.08	0.25	0.25	0.25	0.25
0.14	0.16	0.46	0.08	0.24	0.24	0.24	0.24
0.13	0.15	0.42	0.04	0.22	0.22	0.22	0.22
0.1	0.11	0.4	0.07	0.16	0.16	0.16	0.16
0.13	0.14	0.4	0.08	0.21	0.21	0.21	0.21
0.38	0.13	0.46	0.08	0.19	0.19	0.19	0.19
0.31	0.1	0.4	0.07	0.16	0.16	0.16	0.16
0.3	0.1	0.4	0.07	0.15	0.15	0.15	0.15
0.2	0.07	0.34	0.07	0.1	0.1	0.2	0.2
0.26	0.09	0.3	0.07	0.13	0.13	0.13	0.13
0.31	0.1	0.36	0.07	0.16	0.16	0.16	0.16
0.31	0.1	0.4	0.07	0.16	0.16	0.16	0.16
0.29	0.1	0.32	0.06	0.15	0.15	0.15	0.14
0.23	0.08	0.4	0.07	0.12	0.06	0.12	0.12
0.21	0.07	0.66	0.08	0.21	0.11	0.11	0.1
0.18	0.06	0.36	0.07	0.18	0.09	0.09	0.09
0.19	0.06	0.44	0.07	0.19	0.1	0.1	0.09
0.2	0.07	0.5	0.07	0.2	0.1	0.1	0.1
0.2	0.07	0.46	0.07	0.2	0.1	0.1	0.1
0.23	0.08	0.44	0.08	0.23	0.12	0.12	0.12
0.21	0.07	0.46	0.08	0.21	0.11	0.11	0.1
0.2	0.07	0.5	0.07	0.2	0.1	0.1	0.1
0.2	0.07	0.52	0.08	0.2	0.1	0.1	0.1
0.23	0.08	0.58	0.08	0.23	0.12	0.12	0.12
0.2	0.07	0.48	0.07	0.2	0.1	0.1	0.1
0.2	0.07	0.42	0.08	0.2	0.1	0.2	0.2
0.17	0.06	0.42	0.09	0.17	0.09	0.17	0.17
0.15	0.05	0.54	0.08	0.15	0.08	0.15	0.15
0.18	0.06	0.66	0.08	0.18	0.09	0.18	0.18
0.2	0.07	0.52	0.09	0.2	0.1	0.2	0.2
0.16	0.05	0.48	0.1	0.16	0.08	0.16	0.16
0.2	0.07	0.46	0.08	0.2	0.1	0.2	0.2
0.33	0.11	0.56	0.11	0.33	0.17	0.33	0.33
0.18	0.06	0.54	0.18	0.18	0.09	0.18	0.18
0.22	0.07	0.56	0.22	0.22	0.11	0.22	0.22
0.25	0.08	0.54	0.25	0.25	0.13	0.25	0.25
0.23	0.08	0.66	0.23	0.23	0.12	0.23	0.23
0.22	0.07	0.66	0.22	0.22	0.11	0.22	0.22
0.23	0.08	0.7	0.23	0.23	0.12	0.23	0.23
0.25	0.08	0.56	0.25	0.25	0.13	0.25	0.25
0.26	0.09	0.58	0.26	0.26	0.13	0.26	0.26
0.29	0.1	0.58	0.29	0.29	0.15	0.29	0.29
0.24	0.08	0.74	0.24	0.24	0.12	0.24	0.24
0.21	0.07	0.7	0.21	0.21	0.11	0.21	0.21
0.21	0.07	0.64	0.21	0.21	0.11	0.21	0.21
0.27	0.27	0.64	0.27	0.27	0.14	0.27	0.27
0.33	0.33	0.72	0.33	0.33	0.17	0.33	0.33
0.26	0.26	0.64	0.26	0.26	0.13	0.26	0.26
0.24	0.24	0.58	0.24	0.24	0.12	0.24	0.24
0.23	0.23	0.5	0.23	0.23	0.12	0.23	0.23
0.28	0.28	0.5	0.28	0.28	0.14	0.28	0.28
0.27	0.27	0.48	0.27	0.27	0.14	0.27	0.27
0.28	0.28	0.46	0.28	0.28	0.14	0.28	0.28
0.27	0.27	0.48	0.27	0.27	0.14	0.27	0.27
0.33	0.33	0.48	0.33	0.33	0.17	0.33	0.33
0.33	0.33	0.72	0.33	0.33	0.17	0.33	0.33
0.35	0.35	0.74	0.35	0.35	0.18	0.35	0.35
0.28	0.28	0.72	0.28	0.28	0.14	0.28	0.28
0.29	0.15	0.34	0.29	0.29	0.29	0.29	0.14
0.29	0.15	0.44	0.29	0.29	0.29	0.29	0.14
0.37	0.19	0.31	0.37	0.37	0.37	0.37	0.18
0.35	0.18	0.38	0.35	0.35	0.35	0.35	0.17
0.32	0.16	0.42	0.32	0.32	0.32	0.32	0.15
0.32	0.16	0.41	0.32	0.32	0.32	0.32	0.15
0.36	0.18	0.48	0.36	0.36	0.36	0.36	0.17
0.32	0.16	0.5	0.32	0.32	0.32	0.32	0.15
0.29	0.15	0.54	0.29	0.29	0.29	0.29	0.14
0.25	0.13	0.35	0.25	0.25	0.25	0.25	0.12
0.25	0.13	0.47	0.25	0.25	0.25	0.25	0.12
0.24	0.12	0.46	0.24	0.24	0.24	0.24	0.11
0.23	0.12	0.48	0.23	0.23	0.23	0.23	0.11
0.24	0.12	0.54	0.24	0.24	0.24	0.24	0.11
0.24	0.12	0.59	0.24	0.24	0.24	0.24	0.11
0.36	0.18	0.58	0.36	0.36	0.36	0.36	0.17
0.37	0.19	0.56	0.37	0.37	0.37	0.37	0.18
0.36	0.18	0.58	0.36	0.36	0.36	0.36	0.17
0.272	0.17	0.64	0.34	0.34	0.34	0.34	0.16
0.352	0.22	0.54	0.44	0.44	0.44	0.44	0.21
0.248	0.16	0.6	0.31	0.31	0.31	0.31	0.15
0.304	0.19	0.73	0.38	0.38	0.38	0.38	0.18
0.336	0.21	0.71	0.42	0.42	0.42	0.42	0.2
0.328	0.21	0.65	0.41	0.41	0.41	0.41	0.2
0.384	0.24	0.8	0.48	0.48	0.48	0.48	0.23
0.4	0.25	0.55	0.5	0.5	0.5	0.5	0.24
0.432	0.27	0.74	0.54	0.54	0.54	0.54	0.26
0.28	0.18	0.81	0.35	0.35	0.35	0.35	0.17
0.376	0.24	0.77	0.47	0.47	0.47	0.47	0.22
0.368	0.23	0.73	0.46	0.46	0.276	0.46	0.22
0.384	0.24	0.65	0.48	0.48	0.288	0.48	0.23
0.432	0.27	0.33	0.54	0.54	0.324	0.54	0.26
0.472	0.3	0.37	0.59	0.59	0.354	0.59	0.28
0.464	0.29	0.68	0.58	0.58	0.348	0.58	0.28
0.448	0.28	0.7	0.56	0.56	0.336	0.56	0.27
0.464	0.29	0.81	0.58	0.58	0.348	0.58	0.28
0.512	0.32	0.57	0.64	0.64	0.384	0.64	0.3
0.432	0.27	0.82	0.54	0.54	0.324	0.54	0.26
0.48	0.3	0.82	0.6	0.6	0.36	0.6	0.29
0.584	0.37	0.72	0.73	0.73	0.438	0.73	0.35
0.568	0.36	0.61	0.71	0.71	0.426	0.71	0.34
0.52	0.33	0.66	0.65	0.65	0.39	0.65	0.31
0.64	0.4	0.73	0.8	0.8	0.48	0.8	0.38
0.44	0.28	0.75	0.55	0.55	0.33	0.55	0.26
0.592	0.37	0.79	0.74	0.74	0.444	0.74	0.35
0.648	0.41	0.71	0.81	0.81	0.486	0.81	0.39
0.4928	0.39	0.68	0.77	0.77	0.462	0.77	0.37
0.584	0.37	1.28	0.73	0.73	0.438	0.73	0.35
0.52	0.33	1.32	0.65	0.65	0.65	0.65	0.17
0.264	0.17	1.44	0.33	0.33	0.33	0.33	0.31
0.296	0.19	1.38	0.37	0.37	0.37	0.37	0.16
0.544	0.34	1.36	0.68	0.68	0.68	0.68	0.18
0.56	0.35	1.46	0.7	0.7	0.7	0.7	0.32
0.648	0.41	1.48	0.81	0.81	0.81	0.81	0.33
0.456	0.29	1.44	0.57	0.57	0.57	0.57	0.39
0.656	0.41	1.7	0.82	0.82	0.82	0.82	0.27
0.656	0.41	1.64	0.82	0.82	0.82	0.82	0.39
0.576	0.36	0.74	0.72	0.72	0.72	0.72	0.39
0.488	0.31	0.96	0.61	0.61	0.61	0.61	0.34
0.528	0.33	1.26	0.66	0.66	0.66	0.66	0.29
0.584	0.37	1.54	0.73	0.73	0.73	0.73	0.31
0.6	0.38	1.36	0.75	0.75	0.75	0.75	0.35
0.632	0.4	0.9	0.79	0.79	0.79	0.79	0.36
0.568	0.36	1.12	0.71	0.71	0.71	1.065	0.38
0.544	0.34	1.46	0.68	0.68	0.68	1.02	0.34
0.512	0.32	1.52	0.64	0.64	0.64	0.96	0.32
0.528	0.33	1.72	0.66	0.66	0.66	0.99	0.3
0.576	0.36	1.8	0.72	0.72	0.72	1.08	0.31
0.552	0.35	1	0.69	0.69	0.69	1.035	0.34
0.544	0.34	1.1	0.68	0.68	0.68	1.02	0.33
0.584	0.37	0.76	0.73	0.73	0.73	1.095	0.32
0.592	0.37	1.12	0.74	0.74	0.74	1.11	0.35
0.576	0.36	1.18	0.72	0.72	0.72	1.08	0.35
0.68	0.43	0.8	0.85	0.85	0.85	1.275	0.34
0.656	0.41	1.2	0.82	0.82	0.82	1.23	0.4
0.296	0.19	0.58	0.37	0.37	0.37	0.555	0.39
0.384	0.24	1.1	0.48	0.48	0.48	0.72	0.18
0.504	0.32	1.36	0.63	0.63	0.63	0.945	0.23
0.616	0.77	1.28	0.77	0.77	0.77	1.155	0.3
0.544	0.68	1.8	0.68	0.68	0.68	1.02	0.37
0.36	0.45	1.86	0.45	0.45	0.45	0.675	0.32
0.448	0.56	0.92	0.56	0.56	0.56	0.84	0.21
0.584	0.73	0.84	0.73	0.73	0.73	1.095	0.27
0.608	0.76	0.8	0.76	0.76	0.76	1.14	0.35
0.688	0.86	1.66	0.86	0.86	0.86	1.29	0.36
0.72	0.9	0.92	0.9	0.9	0.9	1.35	0.41
0.4	0.5	2.06	0.5	0.5	0.5	0.75	0.43
0.44	0.55	2.8	0.55	0.55	0.55	0.825	0.24
0.304	0.38	2.14	0.38	0.38	0.38	0.57	0.26
0.448	0.56	2.16	0.56	0.56	0.56	0.84	0.18
0.472	0.59	1.16	0.59	0.59	0.803	0.885	0.27
0.4	0.4	2.46	0.4	0.4	0.924	1.08	0.28
0.6	0.6	2.48	0.6	0.6	0.737	1.08	0.19
0.29	0.29	1.94	0.29	0.29	0.671	0.522	0.29
0.55	0.55	2.88	0.55	0.55	0.825	0.99	0.14
0.68	0.68	1.57	0.68	0.68	1.012	1.224	0.26
0.64	0.64	1.17	0.64	0.64	0.968	1.152	0.32
0.9	0.9	1.6	0.9	0.9	0.924	1.62	0.9
0.93	0.93	1.75	0.93	0.93	0.88	1.008	0.56
0.46	0.46	1.96	0.46	0.46	0.902	0.504	0.28
0.42	0.42	1.64	0.42	0.42	0.803	0.45	0.25
0.4	0.4	2.29	0.4	0.4	0.902	0.432	0.24
0.83	0.83	1.97	0.83	0.83	0.704	0.9	0.5
0.46	0.46	1.66	0.46	0.46	0.847	0.504	0.28
1.03	0.62	1.33	0.62	1.03	1.001	1.116	0.62
0.7	0.42	1.85	0.42	0.7	0.957	0.756	0.42
1.07	0.64	2.18	0.64	1.07	0.649	1.152	0.64
1.08	0.65	1.91	0.65	1.08	0.759	1.17	0.65
0.58	0.35	1.64	0.35	0.58	0.704	0.63	0.35
1.23	0.74	1.445	0.74	1.23	0.99	1.332	0.74
1.24	0.74	1.139	0.74	1.24	0.814	1.332	0.74
0.97	0.58	1.547	0.58	0.97	0.847	1.044	0.58
1.44	0.86	1.921	0.86	1.44	0.935	1.548	0.86
1.57	0.94	1.989	0.94	1.57	0.715	1.692	0.94
1.17	0.7	1.768	0.7	1.17	0.946	1.26	0.7
1.6	0.67	1.632	0.96	1.6	0.891	1.728	0.96
1.75	0.74	1.717	1.05	1.75	0.88	1.05	1.05
1.96	0.82	1.819	1.18	1.96	0.748	0.71	0.71
1.64	0.69	1.802	0.98	1.64	0.759	0.59	0.59
2.29	0.96	1.853	1.37	1.9	1.023	0.82	0.82
1.97	0.83	1.989	1.18	1.5	0.682	0.71	0.71
1.66	0.7	1.717	1	1.47	0.979	0.6	0.6
1.33	0.56	2.023	0.8	1.529	0.869	0.48	0.48
1.85	0.77	1.989	1.11	1.551	1.012	0.67	0.67
2.18	0.92	1.054	1.31	1.782	0.99	0.78	0.78
1.91	0.8	1.309	1.15	1.474	0.891	0.69	0.69
1.64	0.69	1.207	0.98	1.364	0.902	0.59	0.59
1.42	0.59	1.377	0.85	1.243	0.715	0.51	0.51
0.67	0.47	1.36	0.67	1.606	0.924	0.4	0.4
0.91	0.64	1.513	0.91	1.485	0.814	0.55	0.55
1.13	0.79	1.768	1.13	1.342	0.594	0.68	0.68
1.17	0.82	1.632	1.17	1.485	0.726	0.7	0.7
1.04	0.73	1.564	1.04	1.496	0.847	0.62	0.62
0.96	0.67	1.445	0.96	1.507	0.781	0.58	0.58
1.01	0.71	1.411	1.01	1.573	0.891	0.61	0.61
1.07	0.75	1.462	1.07	1.386	0.924	0.64	0.64
1.06	0.74	1.224	1.06	1.364	0.88	0.64	0.64
1.09	0.76	1.428	1.09	1.397	0.781	0.65	0.65
1.17	0.82	1.309	1.17	1.397	0.792	0.7	0.7
1.01	0.71	1.156	1.01	1.562	0.968	0.61	0.61
1.19	0.83	1.241	1.19	1.287	0.627	0.43	0.43
1.17	0.82	0.88	1.17	1.166	0.627	0.42	0.42
0.62	0.43	0.86	0.62	1.221	0.715	0.22	0.22
0.77	0.54	0.75	0.77	1.298	0.638	0.28	0.28
0.71	0.5	0.918	0.71	1.32	0.616	0.25	0.25
0.81	0.56	0.969	0.81	1.54	0.825	0.29	0.29
0.8	0.56	0.901	0.8	1.474	0.88	0.29	0.29
0.89	0.62	0.952	0.89	1.331	0.726	0.32	0.32
1.04	0.73	0.986	1.04	1.353	0.803	0.37	0.37
0.96	0.67	1.003	0.96	1.298	0.594	0.35	0.35
0.92	0.64	0.782	0.92	1.287	0.704	0.33	0.33
0.85	0.59	0.782	0.85	1.342	0.627	0.3	0.3
0.83	0.58	0.578	0.83	1.309	0.682	0.3	0.3
0.86	0.6	0.5491	0.86	1.188	1	0.31	0.31
0.72	0.5	0.4913	0.72	1.232	0.84	0.26	0.26
0.84	0.59	0.4624	0.84	1.188	0.98	0.3	0.3
0.77	0.54	0.4624	0.77	1.166	0.9	0.28	0.28
0.68	0.48	0.4046	0.68	1.21	0.8	0.25	0.25
0.73	0.51	0.4046	0.73	1.188	0.61	0.26	0.26
0.88	0.61	0.4046	0.88	1.309	0.73	0.32	0.32
0.86	0.61	0.4046	0.86	1.078	0.72	0.31	0.31
0.75	0.53	0.4335	0.75	1.001	0.63	0.27	0.27
0.91	0.64	0.4046	0.91	1.056	0.75	0.33	0.33
0.94	0.66	0.3757	0.94	1.254	0.79	0.34	0.34
0.88	0.62	0.4046	0.88	1.287	0.74	0.32	0.32
0.94	0.65	0.4046	0.94	0.979	0.78	0.34	0.34
0.97	0.68	0.2023	0.97	0.814	0.81	0.35	0.35
0.98	0.69	0.1734	0.98	1.001	0.82	0.35	0.35
0.76	0.53	0.06	0.76	0.792	0.63	0.27	0.27
0.76	0.53	0.06	0.76	0.99	0.63	0.27	0.27
0.68	0.48	0.05	0.68	1.056	0.57	0.25	0.25
0.65	0.46	0.06	0.65	1.1	0.54	0.23	0.23
0.59	0.41	0.06	0.59	1.001	0.49	0.21	0.21
0.53	0.37	0.1	0.53	0.99	0.44	0.19	0.19
0.53	0.37	0.11	0.53	1.1	0.44	0.19	0.19
0.44	0.31	0.11	0.44	1.023	0.37	0.16	0.16
0.45	0.31	0.11	0.45	0.858	0.38	0.16	0.16
0.46	0.32	0.1	0.46	0.759	0.38	0.17	0.17
0.48	0.34	0.1	0.48	0.715	0.4	0.17	0.17
0.49	0.34	0.1	0.49	0.759	0.41	0.18	0.18
0.47	0.33	0.1	0.47	0.77	0.39	0.17	0.17
0.43	0.3	0.1	0.43	0.814	0.35	0.15	0.15
0.44	0.2	0.1	0.44	0.792	0.37	0.16	0.16
0.47	0.22	0.11	0.47	0.924	0.39	0.17	0.17
0.45	0.3	0.09	0.45	0.836	0.38	0.16	0.16
0.41	0.28	0.08	0.41	0.671	0.34	0.15	0.15
0.43	0.28	0.09	0.43	0.682	0.35	0.15	0.15
0.43	0.28	0.09	0.43	0.71	0.35	0.15	0.15
0.37	0.26	0.07	0.37	0.62	0.31	0.13	0.13
0.43	0.28	0.07	0.43	0.71	0.35	0.15	0.15
0.4	0.26	0.08	0.4	0.67	0.34	0.14	0.14
0.42	0.28	0.07	0.42	0.7	0.35	0.15	0.15
0.43	0.28	0.07	0.43	0.72	0.36	0.16	0.16
0.43	0.28	0.07	0.43	0.71	0.35	0.15	0.15
0.43	0.28	0.06	0.43	0.72	0.36	0.16	0.16
0.42	0.28	0.06	0.42	0.7	0.35	0.15	0.15
0.42	0.28	0.06	0.42	0.7	0.35	0.15	0.15
0.4	0.26	0.06	0.4	0.67	0.34	0.14	0.14
0.39	0.22	0.06	0.39	0.65	0.32	0.14	0.14
0.41	0.23	0.07	0.41	0.68	0.34	0.15	0.15
0.39	0.22	0.05	0.39	0.65	0.32	0.14	0.14
0.43	0.24	0.06	0.43	0.72	0.36	0.16	0.16
0.37	0.2	0.05	0.37	0.61	0.31	0.13	0.13
0.31	0.17	0.05	0.31	0.51	0.25	0.11	0.11
0.34	0.19	0.05	0.34	0.56	0.28	0.12	0.12
0.34	0.19	0.05	0.34	0.56	0.28	0.12	0.12
0.28	0.16	0.05	0.28	0.47	0.23	0.1	0.1
0.29	0.16	0.06	0.29	0.49	0.25	0.11	0.11
0.31	0.17	0.07	0.31	0.52	0.26	0.11	0.11
0.27	0.15	0.07	0.27	0.45	0.22	0.1	0.1
0.29	0.16	0.08	0.29	0.48	0.24	0.1	0.1
0.27	0.15	0.17	0.27	0.45	0.22	0.1	0.1
0.26	0.14	0.12	0.26	0.43	0.22	0.09	0.09
0.26	0.14	0.07	0.26	0.43	0.22	0.09	0.09
0.23	0.13	0.09	0.23	0.39	0.19	0.08	0.08
0.23	0.13	0.03	0.23	0.38	0.19	0.08	0.08
0.23	0.13	0.04	0.23	0.38	0.19	0.08	0.08
0.27	0.15	0.04	0.27	0.45	0.22	0.1	0.1
0.19	0.1	0.05	0.19	0.31	0.16	0.07	0.07
0.23	0.13	0.03	0.23	0.38	0.19	0.08	0.08
0.2	0.11	0.03	0.2	0.34	0.17	0.07	0.07
0.21	0.12	0.03	0.21	0.35	0.17	0.08	0.08
0.22	0.12	0.03	0.22	0.36	0.18	0.08	0.08
0.2	0.11	0.03	0.2	0.33	0.17	0.07	0.07
0.22	0.12	0.03	0.22	0.36	0.18	0.08	0.08
0.25	0.14	0.03	0.25	0.41	0.2	0.09	0.09
0.27	0.15	0.03	0.27	0.45	0.11	0.05	0.05
0.29	0.16	0.03	0.29	0.49	0.13	0.055	0.06
0.31	0.17	0.03	0.31	0.52	0.13	0.055	0.06
0.17	0.19	0.03	0.2	0.56	0.14	0.06	0.06
0.12	0.13	0.03	0.14	0.4	0.1	0.045	0.05
0.07	0.08	0.03	0.09	0.24	0.06	0.025	0.03
0.09	0.11	0.03	0.12	0.32	0.08	0.035	0.04
0.12	0.13	0.03	0.14	0.4	0.1	0.045	0.05
0.14	0.16	0.03	0.18	0.25	0.13	0.055	0.06
0.17	0.19	0.03	0.21	0.29	0.14	0.06	0.06
0.19	0.22	0.03	0.23	0.33	0.16	0.07	0.07
0.13	0.14	0.03	0.15	0.21	0.1	0.045	0.05
0.12	0.13	0.03	0.14	0.2	0.1	0.04	0.04
0.12	0.13	0.03	0.14	0.2	0.1	0.04	0.04
0.12	0.13	0.02	0.14	0.2	0.1	0.04	0.04
0.1	0.12	0.02	0.13	0.18	0.09	0.04	0.04
0.11	0.12	0.03	0.13	0.18	0.09	0.025	0.03
0.07	0.13	0.02	0.14	0.19	0.1	0.115	0.01
0.07	0.078	0.02	0.14	0.19	0.1	0.115	0.01
0.07	0.078	0.02	0.14	0.2	0.1	0.12	0.12
0.08	0.084	0.03	0.15	0.21	0.11	0.125	0.02
0.07	0.078	0.03	0.14	0.2	0.1	0.06	0.06
0.08	0.084	0.03	0.15	0.21	0.1	0.0625	0.06
0.08	0.084	0.03	0.15	0.21	0.1	0.0625	0.06
0.07	0.078	0.03	0.14	0.19	0.1	0.0575	0.06
0.07	0.078	0.03	0.14	0.19	0.05	0.0575	0.06
0.06	0.072	0.03	0.13	0.18	0.09	0.055	0.06
